shipment_id,order_id,item_id,carrier,tracking_number,tracking_url,shipped_date,estimated_delivery_date,actual_delivery_date,delivery_attempts,last_attempt_date,failed_delivery_reason,shipment_status
714,840,,Deprisa,DEP-29876-13099,https://www.deprisa.com/rastreo/DEP-29876-13099,2025-03-14 23:00:00,2025-03-19,2025-03-15,2,2025-03-16 23:00:00,Zona de difícil acceso,delivered
715,842,,Deprisa,DEP-80347-90342,https://www.deprisa.com/rastreo/DEP-80347-90342,2025-02-21 02:00:00,2025-03-03,2025-03-02,2,2025-03-02 02:00:00,Cliente solicitó reprogramación,delivered
716,843,,Envía,ENV-52346-27174,https://www.envia.co/rastreo/ENV-52346-27174,2025-03-01 07:00:00,2025-03-11,2025-03-11,1,2025-03-09 07:00:00,,delivered
717,844,,TCC,TCC-18549-48448,https://www.tcc.com.co/rastreo/TCC-18549-48448,2025-03-06 06:00:00,2025-03-13,2025-03-12,3,2025-03-11 06:00:00,Dirección incorrecta o inexistente,delivered
718,845,,Interrapidísimo,INT-93845-70298,https://www.interrapidisimo.com/rastreo/INT-93845-70298,2026-01-09 10:00:00,2026-01-19,2026-01-11,3,2026-01-10 10:00:00,Cliente rechazó el paquete,delivered
719,847,,Interrapidísimo,INT-71278-84344,https://www.interrapidisimo.com/rastreo/INT-71278-84344,2025-05-24 15:00:00,2025-05-31,2025-05-27,1,2025-05-28 15:00:00,,delivered
720,848,,TCC,TCC-15070-20532,https://www.tcc.com.co/rastreo/TCC-15070-20532,2025-11-15 21:00:00,2025-11-25,2025-11-19,1,2025-11-20 21:00:00,,delivered
721,849,,Envía,ENV-40225-97111,https://www.envia.co/rastreo/ENV-40225-97111,2025-06-19 00:00:00,2025-06-27,2025-06-23,3,2025-06-21 00:00:00,Cliente solicitó reprogramación,delivered
722,850,,Servientrega,SER-99859-64572,https://www.servientrega.com/rastreo/SER-99859-64572,2025-10-13 19:00:00,2025-10-21,2025-10-21,2,2025-10-21 19:00:00,Cliente solicitó reprogramación,delivered
723,851,,Deprisa,DEP-98457-31696,https://www.deprisa.com/rastreo/DEP-98457-31696,2025-07-15 04:00:00,2025-07-20,2025-07-22,1,2025-07-18 04:00:00,,delivered
724,852,2524,TCC,TCC-19217-97596,https://www.tcc.com.co/rastreo/TCC-19217-97596,2025-11-22 10:00:00,2025-11-28,2025-11-24,1,2025-11-25 10:00:00,,delivered
725,853,,Envía,ENV-57304-76058,https://www.envia.co/rastreo/ENV-57304-76058,2025-04-28 11:00:00,2025-05-07,2025-05-04,1,2025-05-05 11:00:00,,delivered
726,854,,Interrapidísimo,INT-68919-48181,https://www.interrapidisimo.com/rastreo/INT-68919-48181,2025-05-10 08:00:00,2025-05-20,2025-05-16,1,2025-05-18 08:00:00,,delivered
727,856,,Deprisa,DEP-62251-78914,https://www.deprisa.com/rastreo/DEP-62251-78914,2025-05-18 04:00:00,2025-05-27,2025-05-29,1,2025-05-24 04:00:00,,delivered
728,857,,Envía,ENV-27222-49071,https://www.envia.co/rastreo/ENV-27222-49071,2025-12-03 00:00:00,2025-12-12,2025-12-05,1,2025-12-06 00:00:00,,delivered
729,858,,Coordinadora,COO-93772-11352,https://www.coordinadora.com/rastreo/COO-93772-11352,2025-08-10 00:00:00,2025-08-17,2025-08-17,1,2025-08-11 00:00:00,,delivered
730,860,,TCC,TCC-97483-35732,https://www.tcc.com.co/rastreo/TCC-97483-35732,2025-06-12 08:00:00,2025-06-22,2025-06-18,1,2025-06-16 08:00:00,,delivered
731,861,,Deprisa,DEP-38890-99103,https://www.deprisa.com/rastreo/DEP-38890-99103,2025-05-19 07:00:00,2025-05-25,2025-05-20,2,2025-05-22 07:00:00,Edificio cerrado / sin acceso,delivered
732,862,,Coordinadora,COO-26387-27371,https://www.coordinadora.com/rastreo/COO-26387-27371,2026-01-05 23:00:00,2026-01-15,2026-01-08,1,2026-01-08 23:00:00,,delivered
733,865,,Deprisa,DEP-99392-25658,https://www.deprisa.com/rastreo/DEP-99392-25658,2025-06-04 09:00:00,2025-06-08,2025-06-09,1,2025-06-07 09:00:00,,delivered
734,866,,Interrapidísimo,INT-91264-79520,https://www.interrapidisimo.com/rastreo/INT-91264-79520,2025-08-31 00:00:00,2025-09-10,2025-09-04,1,2025-09-08 00:00:00,,delivered
735,867,,Envía,ENV-35101-44647,https://www.envia.co/rastreo/ENV-35101-44647,2025-10-19 08:00:00,2025-10-22,2025-10-22,2,2025-10-20 08:00:00,Zona de difícil acceso,delivered
736,868,,Deprisa,DEP-60533-18845,https://www.deprisa.com/rastreo/DEP-60533-18845,2026-01-12 00:00:00,2026-01-15,2026-01-16,1,2026-01-15 00:00:00,,delivered
737,870,2576,Interrapidísimo,INT-73320-81194,https://www.interrapidisimo.com/rastreo/INT-73320-81194,2025-08-13 09:00:00,2025-08-20,2025-08-17,1,2025-08-20 09:00:00,,delivered
738,871,,Servientrega,SER-96742-24973,https://www.servientrega.com/rastreo/SER-96742-24973,2025-04-21 06:00:00,2025-05-01,2025-05-02,1,2025-04-29 06:00:00,,delivered
739,872,,Coordinadora,COO-40759-64498,https://www.coordinadora.com/rastreo/COO-40759-64498,2025-03-12 04:00:00,2025-03-22,2025-03-23,1,2025-03-15 04:00:00,,delivered
740,873,,Envía,ENV-67600-59783,https://www.envia.co/rastreo/ENV-67600-59783,2025-06-04 20:00:00,2025-06-06,2025-06-06,1,2025-06-05 20:00:00,,delivered
741,874,,Envía,ENV-37581-30964,https://www.envia.co/rastreo/ENV-37581-30964,2025-04-03 20:00:00,2025-04-13,2025-04-14,1,2025-04-13 20:00:00,,delivered
742,875,,Envía,ENV-87117-57754,https://www.envia.co/rastreo/ENV-87117-57754,2026-01-12 12:00:00,2026-01-18,2026-01-17,1,2026-01-16 12:00:00,,delivered
743,876,,Envía,ENV-85609-10742,https://www.envia.co/rastreo/ENV-85609-10742,2025-05-31 15:00:00,2025-06-04,2025-06-01,2,2025-06-04 15:00:00,Zona de difícil acceso,delivered
744,877,,TCC,TCC-83347-24018,https://www.tcc.com.co/rastreo/TCC-83347-24018,2025-02-11 18:00:00,2025-02-16,2025-02-13,1,2025-02-15 18:00:00,,delivered
745,878,,Envía,ENV-96191-75627,https://www.envia.co/rastreo/ENV-96191-75627,2025-09-29 03:00:00,2025-10-09,2025-09-30,2,2025-10-08 03:00:00,Dirección incorrecta o inexistente,delivered
746,879,,TCC,TCC-71344-82467,https://www.tcc.com.co/rastreo/TCC-71344-82467,2025-08-27 23:00:00,2025-09-05,2025-08-29,1,2025-09-03 23:00:00,,delivered
747,880,,Coordinadora,COO-62247-71730,https://www.coordinadora.com/rastreo/COO-62247-71730,2025-02-08 09:00:00,2025-02-17,2025-02-18,1,2025-02-13 09:00:00,,delivered
748,881,,Coordinadora,COO-94482-21178,https://www.coordinadora.com/rastreo/COO-94482-21178,2025-10-29 18:00:00,2025-11-05,2025-11-05,2,2025-11-05 18:00:00,Cliente solicitó reprogramación,delivered
749,883,,Deprisa,DEP-27268-53968,https://www.deprisa.com/rastreo/DEP-27268-53968,2026-01-25 04:00:00,2026-02-01,2026-01-26,1,2026-01-28 04:00:00,,delivered
750,885,,Servientrega,SER-48332-87558,https://www.servientrega.com/rastreo/SER-48332-87558,2025-03-29 04:00:00,2025-04-02,2025-03-30,1,2025-03-31 04:00:00,,delivered
751,886,,Servientrega,SER-43329-28730,https://www.servientrega.com/rastreo/SER-43329-28730,2025-02-17 20:00:00,2025-02-27,2025-02-18,1,2025-02-27 20:00:00,,delivered
752,887,,Envía,ENV-33504-16154,https://www.envia.co/rastreo/ENV-33504-16154,2025-11-19 20:00:00,2025-11-28,2025-11-22,1,2025-11-22 20:00:00,,delivered
753,888,,Envía,ENV-66838-34356,https://www.envia.co/rastreo/ENV-66838-34356,2026-01-29 15:00:00,2026-02-08,2026-01-30,1,2026-01-30 15:00:00,,delivered
754,889,2629,Interrapidísimo,INT-25237-74496,https://www.interrapidisimo.com/rastreo/INT-25237-74496,2025-08-20 23:00:00,2025-08-28,2025-08-26,1,2025-08-26 23:00:00,,delivered
755,891,,TCC,TCC-77828-40738,https://www.tcc.com.co/rastreo/TCC-77828-40738,2025-06-09 11:00:00,2025-06-19,2025-06-10,2,2025-06-13 11:00:00,Dirección incorrecta o inexistente,delivered
756,892,,TCC,TCC-18075-33121,https://www.tcc.com.co/rastreo/TCC-18075-33121,2025-03-27 08:00:00,2025-04-06,2025-04-08,1,2025-04-01 08:00:00,,delivered
757,893,,Interrapidísimo,INT-50977-57583,https://www.interrapidisimo.com/rastreo/INT-50977-57583,2025-02-14 01:00:00,2025-02-24,2025-02-18,3,2025-02-21 01:00:00,Horario de entrega no compatible,delivered
758,894,,TCC,TCC-89146-44341,https://www.tcc.com.co/rastreo/TCC-89146-44341,2025-11-04 20:00:00,2025-11-09,2025-11-07,1,2025-11-09 20:00:00,,delivered
759,895,,Deprisa,DEP-73948-75875,https://www.deprisa.com/rastreo/DEP-73948-75875,2025-10-08 17:00:00,2025-10-18,2025-10-18,1,2025-10-14 17:00:00,,delivered
760,896,,Deprisa,DEP-20221-90104,https://www.deprisa.com/rastreo/DEP-20221-90104,2025-08-07 19:00:00,2025-08-13,2025-08-10,1,2025-08-08 19:00:00,,delivered
761,897,,Servientrega,SER-12267-38504,https://www.servientrega.com/rastreo/SER-12267-38504,2025-08-30 14:00:00,2025-09-02,2025-09-03,1,2025-09-01 14:00:00,,delivered
762,899,,Envía,ENV-52054-26706,https://www.envia.co/rastreo/ENV-52054-26706,2025-12-31 04:00:00,2026-01-08,2026-01-07,1,2026-01-03 04:00:00,,delivered
763,900,,TCC,TCC-90225-75435,https://www.tcc.com.co/rastreo/TCC-90225-75435,2025-07-05 15:00:00,2025-07-13,2025-07-08,1,2025-07-13 15:00:00,,delivered
764,901,,Envía,ENV-13620-96706,https://www.envia.co/rastreo/ENV-13620-96706,2025-07-01 21:00:00,2025-07-09,2025-07-10,1,2025-07-07 21:00:00,,delivered
765,902,,Envía,ENV-26554-74361,https://www.envia.co/rastreo/ENV-26554-74361,2025-03-17 04:00:00,2025-03-26,2025-03-21,1,2025-03-21 04:00:00,,delivered
766,903,,Servientrega,SER-56553-63085,https://www.servientrega.com/rastreo/SER-56553-63085,2025-07-21 21:00:00,2025-07-26,2025-07-26,1,2025-07-25 21:00:00,,returned_to_sender
767,905,,Envía,ENV-79125-58393,https://www.envia.co/rastreo/ENV-79125-58393,2025-03-09 17:00:00,2025-03-14,2025-03-16,1,2025-03-10 17:00:00,,delivered
768,906,,Coordinadora,COO-52088-35381,https://www.coordinadora.com/rastreo/COO-52088-35381,2025-02-07 05:00:00,2025-02-17,2025-02-11,1,2025-02-15 05:00:00,,delivered
769,907,,Deprisa,DEP-51806-79283,https://www.deprisa.com/rastreo/DEP-51806-79283,2025-03-12 22:00:00,2025-03-17,2025-03-14,2,2025-03-17 22:00:00,Zona de difícil acceso,delivered
770,910,,Servientrega,SER-83782-35860,https://www.servientrega.com/rastreo/SER-83782-35860,2025-08-05 06:00:00,2025-08-11,2025-08-07,1,2025-08-10 06:00:00,,delivered
771,911,,Coordinadora,COO-94043-57306,https://www.coordinadora.com/rastreo/COO-94043-57306,2025-10-15 14:00:00,2025-10-25,2025-10-21,1,2025-10-23 14:00:00,,delivered
772,912,,Servientrega,SER-46845-41585,https://www.servientrega.com/rastreo/SER-46845-41585,2025-08-09 21:00:00,2025-08-16,2025-08-10,1,2025-08-10 21:00:00,,delivered
773,913,,Coordinadora,COO-73021-86085,https://www.coordinadora.com/rastreo/COO-73021-86085,2025-07-16 05:00:00,2025-07-23,2025-07-25,1,2025-07-23 05:00:00,,delivered
774,915,,Envía,ENV-43376-57277,https://www.envia.co/rastreo/ENV-43376-57277,2025-06-26 12:00:00,2025-06-30,2025-07-01,2,2025-06-27 12:00:00,Dirección incorrecta o inexistente,delivered
775,918,2709,Envía,ENV-85113-27594,https://www.envia.co/rastreo/ENV-85113-27594,2025-10-30 23:00:00,2025-11-06,2025-10-31,2,2025-11-05 23:00:00,Zona de difícil acceso,delivered
776,919,,TCC,TCC-43014-42275,https://www.tcc.com.co/rastreo/TCC-43014-42275,2025-08-04 22:00:00,2025-08-08,2025-08-10,1,2025-08-07 22:00:00,,delivered
777,920,,Deprisa,DEP-35752-98295,https://www.deprisa.com/rastreo/DEP-35752-98295,2025-04-27 04:00:00,2025-05-05,2025-05-03,1,2025-05-03 04:00:00,,delivered
778,921,,Deprisa,DEP-99657-14501,https://www.deprisa.com/rastreo/DEP-99657-14501,2025-03-24 04:00:00,2025-04-02,2025-03-27,1,2025-03-25 04:00:00,,delivered
779,922,,TCC,TCC-62974-13291,https://www.tcc.com.co/rastreo/TCC-62974-13291,2025-09-23 21:00:00,2025-10-03,2025-09-27,1,2025-09-24 21:00:00,,delivered
780,923,,TCC,TCC-14027-45707,https://www.tcc.com.co/rastreo/TCC-14027-45707,2025-08-29 18:00:00,2025-09-07,2025-09-02,1,2025-09-04 18:00:00,,delivered
781,924,,TCC,TCC-32473-46810,https://www.tcc.com.co/rastreo/TCC-32473-46810,2025-09-11 09:00:00,2025-09-21,2025-09-13,1,2025-09-18 09:00:00,,delivered
782,925,,Envía,ENV-30398-10874,https://www.envia.co/rastreo/ENV-30398-10874,2025-02-15 05:00:00,2025-02-24,2025-02-20,2,2025-02-16 05:00:00,Cliente rechazó el paquete,delivered
783,926,,Envía,ENV-55504-29342,https://www.envia.co/rastreo/ENV-55504-29342,2025-06-29 16:00:00,2025-07-09,2025-07-10,2,2025-07-09 16:00:00,Cliente rechazó el paquete,delivered
784,928,,Servientrega,SER-64511-92424,https://www.servientrega.com/rastreo/SER-64511-92424,2025-10-26 13:00:00,2025-11-05,2025-11-02,1,2025-11-02 13:00:00,,delivered
785,929,,Coordinadora,COO-36790-48920,https://www.coordinadora.com/rastreo/COO-36790-48920,2025-02-15 12:00:00,2025-02-24,2025-02-25,2,2025-02-17 12:00:00,Dirección incorrecta o inexistente,delivered
786,930,,TCC,TCC-75052-49897,https://www.tcc.com.co/rastreo/TCC-75052-49897,2025-08-19 09:00:00,2025-08-28,2025-08-25,1,2025-08-27 09:00:00,,delivered
787,931,,TCC,TCC-48038-39660,https://www.tcc.com.co/rastreo/TCC-48038-39660,2025-04-14 12:00:00,2025-04-24,2025-04-22,1,2025-04-22 12:00:00,,delivered
788,933,,Interrapidísimo,INT-11301-63168,https://www.interrapidisimo.com/rastreo/INT-11301-63168,2025-07-05 14:00:00,2025-07-13,2025-07-11,1,2025-07-07 14:00:00,,delivered
789,935,,Coordinadora,COO-22679-57873,https://www.coordinadora.com/rastreo/COO-22679-57873,2026-01-11 02:00:00,2026-01-19,2026-01-19,1,2026-01-19 02:00:00,,delivered
790,936,,Envía,ENV-55244-56812,https://www.envia.co/rastreo/ENV-55244-56812,2025-12-18 15:00:00,2025-12-28,2025-12-26,1,2025-12-19 15:00:00,,delivered
791,937,,TCC,TCC-62410-68641,https://www.tcc.com.co/rastreo/TCC-62410-68641,2025-09-07 09:00:00,2025-09-17,2025-09-15,1,2025-09-16 09:00:00,,delivered
792,939,,TCC,TCC-80025-64547,https://www.tcc.com.co/rastreo/TCC-80025-64547,2025-05-19 16:00:00,2025-05-29,2025-05-27,2,2025-05-21 16:00:00,Zona de difícil acceso,delivered
793,940,,Servientrega,SER-59425-74955,https://www.servientrega.com/rastreo/SER-59425-74955,2025-04-30 07:00:00,2025-05-04,2025-05-06,1,2025-05-02 07:00:00,,delivered
794,942,,Deprisa,DEP-66597-51525,https://www.deprisa.com/rastreo/DEP-66597-51525,2025-02-28 03:00:00,2025-03-10,2025-03-04,1,2025-03-04 03:00:00,,delivered
795,943,,Envía,ENV-24147-41997,https://www.envia.co/rastreo/ENV-24147-41997,2025-05-27 23:00:00,2025-06-05,2025-05-29,2,2025-05-31 23:00:00,Zona de difícil acceso,delivered
796,946,2802,Deprisa,DEP-91163-68166,https://www.deprisa.com/rastreo/DEP-91163-68166,2025-12-23 05:00:00,2026-01-02,2025-12-29,1,2025-12-28 05:00:00,,delivered
797,947,,Servientrega,SER-74032-23784,https://www.servientrega.com/rastreo/SER-74032-23784,2025-05-17 22:00:00,2025-05-27,2025-05-21,1,2025-05-26 22:00:00,,delivered
798,948,,Interrapidísimo,INT-71865-31063,https://www.interrapidisimo.com/rastreo/INT-71865-31063,2025-03-16 18:00:00,2025-03-24,2025-03-26,1,2025-03-20 18:00:00,,delivered
799,949,,Deprisa,DEP-49499-45998,https://www.deprisa.com/rastreo/DEP-49499-45998,2025-09-13 10:00:00,2025-09-15,2025-09-14,1,2025-09-14 10:00:00,,delivered
800,950,,Servientrega,SER-26906-10273,https://www.servientrega.com/rastreo/SER-26906-10273,2025-07-21 21:00:00,2025-07-31,2025-07-22,1,2025-07-23 21:00:00,,delivered
801,951,,Coordinadora,COO-87470-72873,https://www.coordinadora.com/rastreo/COO-87470-72873,2025-08-05 22:00:00,2025-08-10,2025-08-12,2,2025-08-06 22:00:00,Horario de entrega no compatible,delivered
802,952,,Coordinadora,COO-20194-85157,https://www.coordinadora.com/rastreo/COO-20194-85157,2025-03-01 00:00:00,2025-03-06,2025-03-05,1,2025-03-03 00:00:00,,delivered
803,953,,TCC,TCC-95316-63851,https://www.tcc.com.co/rastreo/TCC-95316-63851,2025-03-25 11:00:00,2025-04-01,2025-04-02,2,2025-03-27 11:00:00,Cliente rechazó el paquete,delivered
804,954,,Coordinadora,COO-81642-19568,https://www.coordinadora.com/rastreo/COO-81642-19568,2025-03-14 06:00:00,2025-03-20,2025-03-22,1,2025-03-16 06:00:00,,delivered
805,955,,Interrapidísimo,INT-58864-26811,https://www.interrapidisimo.com/rastreo/INT-58864-26811,2025-11-01 04:00:00,2025-11-08,2025-11-05,2,2025-11-06 04:00:00,Cliente solicitó reprogramación,delivered
806,956,,Servientrega,SER-80916-94533,https://www.servientrega.com/rastreo/SER-80916-94533,2025-02-13 14:00:00,2025-02-23,2025-02-21,1,2025-02-19 14:00:00,,delivered
807,957,,Interrapidísimo,INT-96809-66819,https://www.interrapidisimo.com/rastreo/INT-96809-66819,2025-09-14 22:00:00,2025-09-19,2025-09-21,1,2025-09-18 22:00:00,,delivered
808,958,,Deprisa,DEP-49640-20349,https://www.deprisa.com/rastreo/DEP-49640-20349,2025-12-09 08:00:00,2025-12-19,2025-12-12,3,2025-12-10 08:00:00,Horario de entrega no compatible,delivered
809,959,,Coordinadora,COO-97214-94179,https://www.coordinadora.com/rastreo/COO-97214-94179,2025-05-08 07:00:00,2025-05-15,2025-05-17,3,2025-05-10 07:00:00,Horario de entrega no compatible,delivered
810,960,,Servientrega,SER-59945-41381,https://www.servientrega.com/rastreo/SER-59945-41381,2025-06-27 00:00:00,2025-07-06,2025-07-04,1,2025-07-06 00:00:00,,delivered
811,964,,Servientrega,SER-90778-80609,https://www.servientrega.com/rastreo/SER-90778-80609,2025-11-30 18:00:00,2025-12-07,2025-12-05,1,2025-12-07 18:00:00,,delivered
812,965,,TCC,TCC-76848-40587,https://www.tcc.com.co/rastreo/TCC-76848-40587,2025-11-04 05:00:00,2025-11-13,2025-11-10,1,2025-11-09 05:00:00,,delivered
813,966,,Interrapidísimo,INT-75878-84254,https://www.interrapidisimo.com/rastreo/INT-75878-84254,2025-10-23 02:00:00,2025-10-29,2025-10-26,1,2025-10-28 02:00:00,,delivered
814,967,,Coordinadora,COO-37354-58231,https://www.coordinadora.com/rastreo/COO-37354-58231,2025-08-16 19:00:00,2025-08-26,2025-08-27,1,2025-08-24 19:00:00,,delivered
815,968,,Coordinadora,COO-95143-54067,https://www.coordinadora.com/rastreo/COO-95143-54067,2025-07-04 09:00:00,2025-07-09,2025-07-06,1,2025-07-06 09:00:00,,delivered
816,969,2867,Envía,ENV-84404-52284,https://www.envia.co/rastreo/ENV-84404-52284,2025-09-17 22:00:00,2025-09-27,2025-09-18,1,2025-09-23 22:00:00,,delivered
817,970,,Coordinadora,COO-12374-45120,https://www.coordinadora.com/rastreo/COO-12374-45120,2025-08-27 14:00:00,2025-09-03,2025-09-02,3,2025-09-02 14:00:00,Horario de entrega no compatible,delivered
818,972,,Servientrega,SER-58056-95228,https://www.servientrega.com/rastreo/SER-58056-95228,2026-01-18 07:00:00,2026-01-23,2026-01-20,1,2026-01-19 07:00:00,,delivered
819,973,2879,Envía,ENV-16149-64457,https://www.envia.co/rastreo/ENV-16149-64457,2025-12-08 11:00:00,2025-12-14,2025-12-10,1,2025-12-11 11:00:00,,delivered
820,974,,TCC,TCC-73471-24608,https://www.tcc.com.co/rastreo/TCC-73471-24608,2025-08-06 22:00:00,2025-08-15,2025-08-14,1,2025-08-09 22:00:00,,delivered
821,975,,Interrapidísimo,INT-65502-80126,https://www.interrapidisimo.com/rastreo/INT-65502-80126,2025-03-14 11:00:00,2025-03-19,2025-03-18,2,2025-03-19 11:00:00,Edificio cerrado / sin acceso,delivered
822,977,,Interrapidísimo,INT-27472-93251,https://www.interrapidisimo.com/rastreo/INT-27472-93251,2025-11-05 07:00:00,2025-11-13,2025-11-10,1,2025-11-06 07:00:00,,delivered
823,978,,Envía,ENV-89753-16741,https://www.envia.co/rastreo/ENV-89753-16741,2025-06-08 02:00:00,2025-06-15,2025-06-14,2,2025-06-09 02:00:00,Cliente solicitó reprogramación,delivered
824,979,,Envía,ENV-78016-63042,https://www.envia.co/rastreo/ENV-78016-63042,2025-05-05 06:00:00,2025-05-13,2025-05-11,1,2025-05-06 06:00:00,,delivered
825,980,,Interrapidísimo,INT-19170-45954,https://www.interrapidisimo.com/rastreo/INT-19170-45954,2025-02-22 03:00:00,2025-03-01,2025-03-02,1,2025-02-23 03:00:00,,delivered
826,981,,Deprisa,DEP-95924-56474,https://www.deprisa.com/rastreo/DEP-95924-56474,2025-03-09 09:00:00,2025-03-18,2025-03-14,1,2025-03-10 09:00:00,,delivered
827,982,,Servientrega,SER-47952-31249,https://www.servientrega.com/rastreo/SER-47952-31249,2025-12-01 07:00:00,2025-12-07,2025-12-04,3,2025-12-05 07:00:00,Cliente rechazó el paquete,delivered
828,983,,Deprisa,DEP-91112-29424,https://www.deprisa.com/rastreo/DEP-91112-29424,2025-03-09 12:00:00,2025-03-12,2025-03-11,2,2025-03-10 12:00:00,Edificio cerrado / sin acceso,returned_to_sender
829,984,2912,Deprisa,DEP-63242-84401,https://www.deprisa.com/rastreo/DEP-63242-84401,2025-06-17 15:00:00,2025-06-27,2025-06-19,2,2025-06-21 15:00:00,Horario de entrega no compatible,delivered
830,985,,Deprisa,DEP-56590-83391,https://www.deprisa.com/rastreo/DEP-56590-83391,2025-12-15 09:00:00,2025-12-19,2025-12-17,2,2025-12-19 09:00:00,Dirección incorrecta o inexistente,delivered
831,986,,Envía,ENV-24378-16691,https://www.envia.co/rastreo/ENV-24378-16691,2025-10-31 07:00:00,2025-11-07,2025-11-08,1,2025-11-06 07:00:00,,delivered
832,987,2918,Coordinadora,COO-79743-22585,https://www.coordinadora.com/rastreo/COO-79743-22585,2025-10-04 12:00:00,2025-10-11,2025-10-05,1,2025-10-09 12:00:00,,delivered
833,988,2920,Envía,ENV-32957-75354,https://www.envia.co/rastreo/ENV-32957-75354,2025-08-16 11:00:00,2025-08-26,2025-08-23,1,2025-08-19 11:00:00,,delivered
834,989,,Servientrega,SER-86492-93834,https://www.servientrega.com/rastreo/SER-86492-93834,2025-11-24 23:00:00,2025-12-02,2025-12-03,1,2025-11-28 23:00:00,,delivered
835,990,,TCC,TCC-59454-38243,https://www.tcc.com.co/rastreo/TCC-59454-38243,2025-06-30 03:00:00,2025-07-08,2025-07-08,1,2025-07-02 03:00:00,,delivered
836,991,,Coordinadora,COO-33000-44804,https://www.coordinadora.com/rastreo/COO-33000-44804,2025-03-31 01:00:00,2025-04-08,2025-04-10,1,2025-04-01 01:00:00,,delivered
837,992,,Interrapidísimo,INT-51597-42775,https://www.interrapidisimo.com/rastreo/INT-51597-42775,2025-12-31 04:00:00,2026-01-10,2026-01-03,1,2026-01-09 04:00:00,,delivered
838,994,,Coordinadora,COO-44064-66374,https://www.coordinadora.com/rastreo/COO-44064-66374,2025-02-16 15:00:00,2025-02-24,2025-02-18,1,2025-02-22 15:00:00,,delivered
839,995,,Interrapidísimo,INT-83219-78764,https://www.interrapidisimo.com/rastreo/INT-83219-78764,2025-04-10 09:00:00,2025-04-19,2025-04-14,1,2025-04-14 09:00:00,,delivered
840,996,2943,TCC,TCC-83980-12654,https://www.tcc.com.co/rastreo/TCC-83980-12654,2025-05-21 07:00:00,2025-05-31,2025-05-27,1,2025-05-30 07:00:00,,delivered
841,997,2946,TCC,TCC-92063-41864,https://www.tcc.com.co/rastreo/TCC-92063-41864,2025-07-20 07:00:00,2025-07-30,2025-07-23,1,2025-07-29 07:00:00,,delivered
842,999,,Servientrega,SER-92103-39715,https://www.servientrega.com/rastreo/SER-92103-39715,2025-12-21 17:00:00,2025-12-25,2025-12-23,2,2025-12-22 17:00:00,Zona de difícil acceso,delivered
843,1000,,TCC,TCC-19260-76002,https://www.tcc.com.co/rastreo/TCC-19260-76002,2025-07-13 14:00:00,2025-07-23,2025-07-20,1,2025-07-14 14:00:00,,delivered
