item_id,order_id,product_id,qty,unit_price,warranty_expires_at,return_deadline,item_status
2526,853,5054,2,281456.00,2026-05-04,2025-06-03,active
2527,853,5024,2,784960.00,2026-05-04,,active
2528,853,5080,1,236237.00,2026-05-04,2025-07-03,active
2529,854,5174,1,185396.00,2026-05-16,2025-07-15,active
2530,854,5157,2,123811.00,2025-11-16,2025-06-15,active
2531,854,5147,1,185633.00,2026-11-16,2025-06-15,active
2532,855,5120,1,1814519.00,,,active
2533,855,5127,1,919575.00,,,active
2534,855,5027,2,135104.00,,,active
2535,855,5173,2,2890359.00,,,active
2536,856,5026,1,582248.00,2025-11-29,,active
2537,856,5112,3,2892741.00,2025-11-29,2025-07-28,active
2538,856,5135,1,173536.00,2028-05-29,2025-06-28,active
2539,857,5158,3,49150.00,2028-12-05,2026-02-03,replaced
2540,857,5081,3,591287.00,2028-12-05,,active
2541,857,5175,3,1821611.00,2027-06-05,,active
2542,857,5163,1,122885.00,2027-06-05,,active
2543,857,5199,2,1886371.00,2026-06-05,2026-01-04,active
2544,858,5124,2,1613336.00,2026-08-17,2025-09-16,active
2545,858,5169,2,1481280.00,2027-02-17,,active
2546,858,5145,2,793475.00,2027-08-17,,active
2547,859,5144,2,1926066.00,,,active
2548,859,5129,3,1918131.00,,,active
2549,859,5170,3,2193048.00,,,active
2550,859,5194,2,910549.00,,,active
2551,860,5018,1,693765.00,2025-12-18,2025-07-18,active
2552,861,5052,3,170294.00,2026-11-20,2025-07-19,active
2553,862,5200,2,846106.00,2028-01-08,,active
2554,862,5181,2,386933.00,2026-07-08,2026-03-09,active
2555,862,5060,3,2204111.00,2028-01-08,2026-02-07,active
2556,862,5133,3,583086.00,2026-07-08,2026-03-09,active
2557,863,5045,3,74760.00,,,active
2558,863,5019,3,1880105.00,,,active
2559,863,5015,2,283020.00,,,active
2560,863,5020,3,1319054.00,,,active
2561,863,5157,2,123811.00,,,active
2562,864,5172,3,1113668.00,,,active
2563,864,5166,2,5546284.00,,,active
2564,865,5156,2,122240.00,2025-12-09,,active
2565,865,5198,3,1300819.00,2026-06-09,2025-08-08,active
2566,865,5059,2,1525647.00,2027-06-09,2025-08-08,active
2567,865,5074,2,1919976.00,2028-06-09,2025-08-08,active
2568,866,5060,3,2204111.00,2027-09-04,2025-10-04,active
2569,867,5191,3,535679.00,2026-10-22,,active
2570,868,5145,3,793475.00,2028-01-16,,active
2571,869,5160,1,391685.00,,,active
2572,869,5013,2,711029.00,,,active
2573,869,5063,2,2912038.00,,,active
2574,869,5127,1,919575.00,,,active
2575,869,5023,3,597469.00,,,active
2576,870,5129,3,1918131.00,2028-08-17,2025-09-16,active
2577,870,5125,2,286557.00,2026-02-17,2025-10-16,active
2578,870,5001,1,5529831.00,2026-02-17,,active
2579,871,5044,1,441347.00,2028-05-02,2025-06-01,active
2580,871,5016,2,358419.00,2025-11-02,,active
2581,871,5173,1,2890359.00,2025-11-02,,active
2582,871,5178,1,734293.00,2026-05-02,2025-06-01,active
2583,872,5020,3,1319054.00,2025-09-23,2025-05-22,active
2584,872,5078,2,605630.00,2026-09-23,2025-05-22,active
2585,872,5007,3,1088354.00,2026-09-23,2025-05-22,active
2586,872,5179,2,1603021.00,2026-03-23,,active
2587,872,5163,3,122885.00,2026-09-23,,active
2588,873,5062,2,1105744.00,2026-06-06,2025-07-06,active
2589,874,5005,2,2181427.00,2026-04-14,2025-05-14,active
2590,874,5035,1,831755.00,2028-04-14,2025-05-14,active
2591,874,5141,2,381230.00,2026-04-14,2025-06-13,active
2592,874,5127,3,919575.00,2028-04-14,2025-06-13,active
2593,874,5059,3,1525647.00,2027-04-14,2025-06-13,active
2594,875,5188,2,602431.00,2027-07-17,,active
2595,876,5056,3,5518992.00,2025-12-01,2025-07-31,active
2596,876,5074,1,1919976.00,2028-06-01,2025-07-31,active
2597,877,5004,2,1479197.00,2028-02-13,2025-04-14,active
2598,877,5163,3,122885.00,2026-08-13,,active
2599,877,5039,2,2042213.00,2028-02-13,2025-03-15,active
2600,878,5036,2,143242.00,2026-03-30,,active
2601,878,5139,3,897966.00,2027-03-30,2025-10-30,active
2602,879,5199,3,1886371.00,2026-02-28,2025-09-28,active
2603,879,5014,3,1612975.00,2027-08-29,,active
2604,879,5086,3,396898.00,2026-02-28,2025-09-28,active
2605,880,5054,1,281456.00,2026-02-18,2025-03-20,active
2606,880,5134,2,780615.00,2028-02-18,2025-03-20,active
2607,880,5150,3,995758.00,2025-08-18,2025-03-20,active
2608,881,5124,2,1613336.00,2026-11-05,2025-12-05,active
2609,881,5142,2,202937.00,2027-11-05,,active
2610,882,5070,1,314573.00,,,active
2611,882,5160,1,391685.00,,,active
2612,882,5168,2,5325990.00,,,active
2613,883,5106,3,886910.00,2029-01-26,2026-02-25,active
2614,883,5178,3,734293.00,2027-01-26,2026-02-25,active
2615,884,5158,2,49150.00,,,active
2616,884,5088,1,1323601.00,,,active
2617,884,5004,2,1479197.00,,,active
2618,884,5024,1,784960.00,,,active
2619,885,5081,1,591287.00,2028-03-30,,active
2620,886,5023,2,597469.00,2028-02-18,2025-03-20,active
2621,886,5007,3,1088354.00,2026-08-18,2025-04-19,active
2622,886,5045,1,74760.00,2026-02-18,2025-03-20,active
2623,887,5010,3,1799134.00,2027-11-22,2025-12-22,active
2624,887,5155,1,91862.00,2028-11-22,2025-12-22,active
2625,887,5048,3,5504.00,2028-11-22,2026-01-21,replaced
2626,888,5107,2,207259.00,2027-07-30,2026-03-01,active
2627,888,5016,3,358419.00,2026-07-30,,active
2628,888,5081,1,591287.00,2029-01-30,,active
2629,889,5169,2,1481280.00,2027-02-26,,active
2630,889,5064,2,221542.00,2027-08-26,2025-09-25,active
2631,889,5040,3,1047504.00,2026-02-26,2025-09-25,active
2632,890,5083,1,392259.00,,,active
2633,890,5081,2,591287.00,,,active
2634,890,5143,2,1340029.00,,,active
2635,890,5172,3,1113668.00,,,active
2636,891,5147,3,185633.00,2026-12-10,2025-07-10,active
2637,891,5098,3,235159.00,2025-12-10,,active
2638,891,5056,2,5518992.00,2025-12-10,2025-08-09,active
2639,891,5120,1,1814519.00,2027-06-10,2025-08-09,returned
2640,892,5073,1,721104.00,2026-04-08,2025-06-07,active
2641,892,5138,2,337965.00,2025-10-08,2025-05-08,active
2642,893,5018,3,693765.00,2025-08-18,2025-03-20,active
2643,893,5124,1,1613336.00,2026-02-18,2025-03-20,active
2644,893,5172,2,1113668.00,2025-08-18,,active
2645,893,5058,1,5285192.00,2025-08-18,,active
2646,893,5173,1,2890359.00,2025-08-18,,active
2647,894,5043,2,278397.00,2026-11-07,2026-01-06,active
2648,894,5160,2,391685.00,2027-05-07,2026-01-06,active
2649,895,5108,3,93371.00,2027-04-18,2025-11-17,active
2650,895,5060,2,2204111.00,2027-10-18,2025-11-17,active
2651,895,5124,3,1613336.00,2026-10-18,2025-11-17,active
2652,895,5090,1,846449.00,2027-04-18,2025-11-17,active
2653,896,5076,2,909188.00,2027-02-10,2025-10-09,active
2654,896,5055,3,462117.00,2026-02-10,2025-10-09,active
2655,896,5158,1,49150.00,2028-08-10,2025-10-09,active
2656,897,5165,3,447081.00,2026-09-03,2025-11-02,active
2657,898,5132,1,359991.00,,,active
2658,898,5090,2,846449.00,,,active
2659,898,5190,3,217636.00,,,active
2660,899,5032,1,231180.00,2028-01-07,2026-03-08,active
2661,899,5181,3,386933.00,2026-07-07,2026-03-08,active
2662,900,5117,1,1113095.00,2028-07-08,2025-08-07,active
2663,900,5032,2,231180.00,2027-07-08,2025-09-06,active
2664,900,5012,1,1932806.00,2026-07-08,2025-09-06,active
2665,901,5137,3,142277.00,2027-07-10,2025-08-09,active
2666,901,5181,2,386933.00,2026-01-10,2025-09-08,active
2667,901,5082,2,125020.00,2027-07-10,,active
2668,901,5114,2,1507048.00,2026-07-10,2025-09-08,active
2669,902,5085,1,290310.00,2027-03-21,,active
2670,903,5100,2,80735.00,2028-07-26,,returned
2671,903,5129,2,1918131.00,2028-07-26,2025-08-25,returned
2672,903,5015,3,283020.00,2028-07-26,2025-08-25,refunded
2673,904,5172,3,1113668.00,,,active
2674,904,5154,2,429259.00,,,active
2675,905,5034,2,1942393.00,2028-03-16,2025-05-15,active
2676,906,5059,3,1525647.00,2027-02-11,2025-04-12,active
2677,906,5193,2,335487.00,2026-02-11,,active
2678,906,5129,2,1918131.00,2028-02-11,2025-03-13,active
2679,906,5152,2,404955.00,2026-02-11,,active
2680,906,5150,1,995758.00,2025-08-11,2025-03-13,active
2681,907,5163,2,122885.00,2026-09-14,,returned
2682,907,5059,2,1525647.00,2027-03-14,2025-05-13,active
2683,907,5119,2,185159.00,2026-03-14,2025-04-13,active
2684,907,5082,1,125020.00,2027-03-14,,active
2685,908,5114,1,1507048.00,,,active
2686,908,5092,2,175729.00,,,active
2687,908,5159,3,635640.00,,,active
2688,909,5196,1,416341.00,,,active
2689,909,5112,1,2892741.00,,,active
2690,909,5172,2,1113668.00,,,active
2691,910,5020,1,1319054.00,2026-02-07,2025-10-06,active
2692,910,5182,3,886876.00,2027-02-07,2025-09-06,active
2693,911,5092,3,175729.00,2028-10-21,2025-11-20,active
2694,911,5063,1,2912038.00,2026-10-21,2025-11-20,active
2695,911,5080,2,236237.00,2026-10-21,2025-12-20,active
2696,912,5053,1,84501.00,2028-08-10,2025-09-09,active
2697,913,5096,2,694900.00,2026-07-25,2025-09-23,active
2698,913,5053,1,84501.00,2028-07-25,2025-08-24,active
2699,914,5146,3,166425.00,,,active
2700,914,5012,3,1932806.00,,,active
2701,914,5037,3,188969.00,,,active
2702,915,5001,1,5529831.00,2026-01-01,,active
2703,916,5067,1,1917652.00,,,active
2704,917,5192,3,175222.00,,,active
2705,917,5010,1,1799134.00,,,active
2706,917,5162,1,193787.00,,,active
2707,917,5007,3,1088354.00,,,active
2708,917,5193,1,335487.00,,,active
2709,918,5044,1,441347.00,2028-10-31,2025-11-30,active
2710,918,5165,1,447081.00,2026-10-31,2025-12-30,active
2711,918,5168,3,5325990.00,2027-04-30,,active
2712,919,5172,3,1113668.00,2026-02-10,,active
2713,920,5009,3,193246.00,2026-05-03,2025-07-02,active
2714,921,5107,2,207259.00,2026-09-27,2025-04-26,active
2715,921,5194,1,910549.00,2025-09-27,,active
2716,922,5015,2,283020.00,2028-09-27,2025-10-27,active
2717,922,5027,2,135104.00,2028-09-27,2025-11-26,active
2718,922,5031,3,425567.00,2027-03-27,,active
2719,922,5049,3,666254.00,2027-03-27,2025-11-26,active
2720,922,5099,1,477977.00,2027-09-27,2025-10-27,active
2721,923,5041,2,682706.00,2026-09-02,,active
2722,923,5107,2,207259.00,2027-03-02,2025-10-02,active
2723,923,5148,2,382097.00,2026-03-02,2025-11-01,active
2724,923,5145,2,793475.00,2027-09-02,,active
2725,923,5064,3,221542.00,2027-09-02,2025-10-02,active
2726,924,5103,2,10598.00,2027-03-13,2025-11-12,active
2727,924,5172,1,1113668.00,2026-03-13,,active
2728,925,5024,2,784960.00,2026-02-20,,active
2729,925,5168,3,5325990.00,2026-08-20,,active
2730,925,5110,3,449762.00,2027-02-20,2025-03-22,active
2731,925,5068,2,716823.00,2027-02-20,2025-03-22,active
2732,926,5077,1,367770.00,2026-07-10,2025-08-09,refunded
2733,926,5040,2,1047504.00,2026-01-10,2025-08-09,active
2734,926,5197,2,236350.00,2027-01-10,2025-08-09,active
2735,927,5045,1,74760.00,,,active
2736,927,5188,1,602431.00,,,active
2737,927,5001,3,5529831.00,,,active
2738,927,5112,1,2892741.00,,,active
2739,928,5062,1,1105744.00,2026-11-02,2025-12-02,active
2740,928,5018,2,693765.00,2026-05-02,2025-12-02,active
2741,928,5022,1,381336.00,2028-11-02,2025-12-02,active
2742,928,5157,1,123811.00,2026-05-02,2025-12-02,active
2743,928,5020,3,1319054.00,2026-05-02,2026-01-01,active
2744,929,5085,1,290310.00,2027-02-25,,active
2745,930,5176,3,2536646.00,2027-08-25,2025-10-24,active
2746,930,5155,2,91862.00,2028-08-25,2025-09-24,active
2747,930,5117,1,1113095.00,2028-08-25,2025-09-24,refunded
2748,930,5101,2,138813.00,2026-02-25,,active
2749,930,5110,2,449762.00,2027-08-25,2025-09-24,active
2750,931,5097,1,379457.00,2025-10-22,,active
2751,931,5173,3,2890359.00,2025-10-22,,active
2752,931,5052,2,170294.00,2026-10-22,2025-06-21,active
2753,931,5018,2,693765.00,2025-10-22,2025-05-22,active
2754,931,5106,3,886910.00,2028-04-22,2025-05-22,active
2755,932,5155,2,91862.00,,,active
2756,932,5156,2,122240.00,,,active
2757,932,5139,1,897966.00,,,active
2758,932,5088,3,1323601.00,,,active
2759,932,5068,2,716823.00,,,active
2760,933,5067,3,1917652.00,2028-07-11,,returned
2761,933,5047,1,98913.00,2026-07-11,2025-09-09,active
2762,933,5093,3,403580.00,2028-07-11,2025-08-10,active
2763,933,5162,1,193787.00,2026-07-11,2025-09-09,active
2764,934,5050,1,410789.00,,,active
2765,934,5029,3,900141.00,,,active
2766,934,5048,2,5504.00,,,active
2767,934,5057,3,2892891.00,,,active
2768,935,5013,3,711029.00,2029-01-19,2026-02-18,active
2769,935,5120,1,1814519.00,2028-01-19,2026-03-20,active
2770,935,5055,2,462117.00,2026-07-19,2026-03-20,active
2771,935,5065,1,1795521.00,2027-07-19,,active
2772,936,5034,2,1942393.00,2028-12-26,2026-02-24,active
2773,936,5134,2,780615.00,2028-12-26,2026-01-25,active
2774,936,5007,3,1088354.00,2027-06-26,2026-02-24,returned
2775,937,5122,3,1891359.00,2026-09-15,2025-10-15,active
2776,937,5021,3,947736.00,2026-03-15,2025-10-15,active
2777,938,5168,3,5325990.00,,,active
2778,938,5090,3,846449.00,,,active
2779,939,5127,3,919575.00,2028-05-27,2025-07-26,replaced
2780,939,5037,3,188969.00,2026-05-27,,active
2781,939,5061,1,6481556.00,2027-05-27,2025-06-26,active
2782,939,5078,3,605630.00,2026-11-27,2025-07-26,active
2783,940,5105,2,389337.00,2026-05-06,2025-06-05,active
2784,941,5030,1,275083.00,,,active
2785,941,5174,3,185396.00,,,active
2786,941,5084,1,941700.00,,,active
2787,941,5085,2,290310.00,,,active
2788,942,5081,3,591287.00,2028-03-04,,active
2789,942,5089,3,1890139.00,2028-03-04,,active
2790,942,5082,1,125020.00,2027-03-04,,active
2791,942,5152,2,404955.00,2026-03-04,,returned
2792,942,5103,2,10598.00,2026-09-04,2025-05-03,active
2793,943,5090,1,846449.00,2026-11-29,2025-06-28,active
2794,943,5122,3,1891359.00,2026-05-29,2025-06-28,active
2795,943,5078,3,605630.00,2026-11-29,2025-07-28,active
2796,943,5097,1,379457.00,2025-11-29,,active
2797,944,5137,1,142277.00,,,active
2798,944,5178,2,734293.00,,,active
2799,944,5127,1,919575.00,,,active
2800,944,5141,3,381230.00,,,active
2801,945,5153,3,293443.00,,,active
2802,946,5037,2,188969.00,2026-12-29,,active
2803,946,5152,1,404955.00,2026-12-29,,active
2804,946,5199,1,1886371.00,2026-06-29,2026-01-28,active
2805,947,5152,3,404955.00,2026-05-21,,active
2806,947,5039,1,2042213.00,2028-05-21,2025-06-20,active
2807,948,5124,2,1613336.00,2026-03-26,2025-04-25,active
2808,948,5088,2,1323601.00,2028-03-26,,active
2809,948,5150,2,995758.00,2025-09-26,2025-04-25,active
2810,948,5102,1,114914.00,2026-09-26,,replaced
2811,948,5043,3,278397.00,2026-03-26,2025-05-25,active
2812,949,5128,2,741215.00,2027-03-14,2025-11-13,active
2813,950,5031,1,425567.00,2027-01-22,,active
2814,951,5163,1,122885.00,2027-02-12,,active
2815,951,5114,3,1507048.00,2026-08-12,2025-10-11,active
2816,952,5033,2,1302240.00,2026-03-05,2025-04-04,active
2817,953,5124,3,1613336.00,2026-04-02,2025-05-02,active
2818,953,5114,2,1507048.00,2026-04-02,2025-06-01,active
2819,954,5185,3,1300446.00,2025-09-22,2025-04-21,active
2820,954,5024,3,784960.00,2026-03-22,,active
2821,955,5161,2,927415.00,2026-05-05,,active
2822,956,5019,2,1880105.00,2026-02-21,2025-03-23,active
2823,957,5012,2,1932806.00,2026-09-21,2025-11-20,active
2824,957,5086,1,396898.00,2026-03-21,2025-10-21,active
2825,957,5010,1,1799134.00,2027-09-21,2025-10-21,active
2826,957,5190,2,217636.00,2026-03-21,,active
2827,957,5024,2,784960.00,2026-09-21,,active
2828,958,5116,3,6509135.00,2027-06-12,2026-01-11,active
2829,958,5021,3,947736.00,2026-06-12,2026-01-11,refunded
2830,958,5046,3,71945.00,2027-12-12,2026-02-10,active
2831,958,5098,2,235159.00,2026-06-12,,active
2832,958,5154,3,429259.00,2027-06-12,2026-01-11,active
2833,959,5083,3,392259.00,2026-11-17,2025-07-16,returned
2834,959,5058,3,5285192.00,2025-11-17,,active
2835,959,5160,2,391685.00,2026-11-17,2025-07-16,active
2836,960,5186,1,892248.00,2026-01-04,2025-08-03,active
2837,960,5194,2,910549.00,2026-01-04,,active
2838,960,5082,2,125020.00,2027-07-04,,active
2839,960,5003,3,5321008.00,2026-07-04,,active
2840,960,5024,1,784960.00,2026-07-04,,active
2841,961,5052,2,170294.00,,,active
2842,961,5162,3,193787.00,,,active
2843,961,5138,1,337965.00,,,active
2844,961,5064,1,221542.00,,,active
2845,962,5171,2,6516599.00,,,active
2846,962,5032,2,231180.00,,,active
2847,962,5147,1,185633.00,,,active
2848,962,5035,3,831755.00,,,active
2849,962,5117,2,1113095.00,,,active
2850,963,5080,3,236237.00,,,active
2851,963,5046,3,71945.00,,,active
2852,963,5191,3,535679.00,,,active
2853,964,5045,3,74760.00,2026-12-05,2026-01-04,active
2854,964,5101,1,138813.00,2026-06-05,,active
2855,964,5053,2,84501.00,2028-12-05,2026-01-04,active
2856,965,5072,1,934784.00,2026-11-10,2026-01-09,active
2857,965,5098,2,235159.00,2026-05-10,,active
2858,966,5024,3,784960.00,2026-10-26,,refunded
2859,966,5087,3,223755.00,2027-10-26,2025-12-25,active
2860,966,5193,3,335487.00,2026-10-26,,active
2861,967,5018,1,693765.00,2026-02-27,2025-09-26,active
2862,967,5181,1,386933.00,2026-02-27,2025-10-26,active
2863,967,5172,1,1113668.00,2026-02-27,,active
2864,967,5138,3,337965.00,2026-02-27,2025-09-26,active
2865,968,5145,2,793475.00,2027-07-06,,active
2866,968,5037,3,188969.00,2026-07-06,,active
2867,969,5019,3,1880105.00,2026-09-18,2025-10-18,active
2868,969,5091,3,177619.00,2028-09-18,2025-11-17,active
2869,969,5191,1,535679.00,2026-09-18,,active
2870,970,5056,3,5518992.00,2026-03-02,2025-11-01,active
2871,970,5174,2,185396.00,2026-09-02,2025-11-01,active
2872,970,5091,3,177619.00,2028-09-02,2025-11-01,returned
2873,970,5052,1,170294.00,2027-03-02,2025-11-01,active
2874,971,5130,2,1285765.00,,,active
2875,971,5140,1,321076.00,,,active
2876,971,5100,1,80735.00,,,active
2877,972,5160,2,391685.00,2027-07-20,2026-03-21,returned
2878,972,5093,2,403580.00,2029-01-20,2026-02-19,replaced
2879,973,5005,1,2181427.00,2026-12-10,2026-01-09,active
2880,973,5082,1,125020.00,2027-12-10,,active
2881,973,5153,1,293443.00,2026-12-10,,active
2882,973,5114,2,1507048.00,2026-12-10,2026-02-08,active
2883,974,5079,3,834218.00,2028-08-14,2025-10-13,returned
2884,974,5140,1,321076.00,2026-08-14,,active
2885,974,5096,2,694900.00,2026-08-14,2025-10-13,returned
2886,974,5085,1,290310.00,2027-08-14,,active
2887,974,5097,1,379457.00,2026-02-14,,active
2888,975,5135,2,173536.00,2028-03-18,2025-04-17,active
2889,975,5138,2,337965.00,2025-09-18,2025-04-17,active
2890,976,5137,1,142277.00,,,active
2891,976,5132,1,359991.00,,,active
2892,976,5106,3,886910.00,,,active
2893,977,5153,1,293443.00,2026-11-10,,active
2894,977,5150,1,995758.00,2026-05-10,2025-12-10,active
2895,977,5034,3,1942393.00,2028-11-10,2026-01-09,active
2896,978,5084,1,941700.00,2025-12-14,2025-08-13,active
2897,979,5159,2,635640.00,2027-05-11,2025-06-10,active
2898,979,5162,1,193787.00,2026-05-11,2025-07-10,active
2899,979,5141,2,381230.00,2026-05-11,2025-07-10,active
2900,980,5069,2,1609377.00,2028-03-02,,active
2901,980,5197,1,236350.00,2026-09-02,2025-04-01,refunded
2902,980,5176,2,2536646.00,2027-03-02,2025-05-01,refunded
2903,980,5052,3,170294.00,2026-09-02,2025-05-01,active
2904,980,5039,2,2042213.00,2028-03-02,2025-04-01,active
2905,981,5078,3,605630.00,2026-09-14,2025-05-13,returned
2906,981,5059,3,1525647.00,2027-03-14,2025-05-13,active
2907,981,5044,2,441347.00,2028-03-14,2025-04-13,returned
2908,981,5055,3,462117.00,2025-09-14,2025-05-13,active
2909,982,5128,1,741215.00,2027-06-04,2026-02-02,active
2910,982,5063,1,2912038.00,2026-12-04,2026-01-03,active
2911,983,5112,2,2892741.00,2025-09-11,2025-05-10,replaced
2912,984,5082,3,125020.00,2027-06-19,,active
2913,984,5152,2,404955.00,2026-06-19,,active
2914,985,5166,3,5546284.00,2028-12-17,,active
2915,986,5050,3,410789.00,2028-11-08,,active
2916,986,5178,1,734293.00,2026-11-08,2025-12-08,active
2917,986,5129,2,1918131.00,2028-11-08,2025-12-08,active
2918,987,5086,2,396898.00,2026-04-05,2025-11-04,active
2919,987,5171,3,6516599.00,2026-10-05,2025-12-04,active
2920,988,5021,3,947736.00,2026-02-23,2025-09-22,active
2921,988,5153,2,293443.00,2026-08-23,,active
2922,988,5079,2,834218.00,2028-08-23,2025-10-22,active
2923,988,5144,3,1926066.00,2026-02-23,2025-10-22,active
2924,989,5109,2,234582.00,2027-12-03,2026-01-02,active
2925,990,5117,2,1113095.00,2028-07-08,2025-08-07,active
2926,990,5040,3,1047504.00,2026-01-08,2025-08-07,active
2927,991,5133,1,583086.00,2025-10-10,2025-06-09,active
2928,991,5068,1,716823.00,2027-04-10,2025-05-10,returned
2929,991,5163,3,122885.00,2026-10-10,,returned
2930,991,5155,3,91862.00,2028-04-10,2025-05-10,active
2931,992,5103,3,10598.00,2027-07-03,2026-03-04,active
2932,992,5168,3,5325990.00,2027-07-03,,active
2933,992,5001,3,5529831.00,2026-07-03,,active
2934,992,5159,1,635640.00,2028-01-03,2026-02-02,active
2935,993,5128,1,741215.00,,,active
2936,993,5056,1,5518992.00,,,active
2937,993,5133,2,583086.00,,,active
2938,994,5158,3,49150.00,2028-02-18,2025-04-19,active
2939,994,5191,3,535679.00,2026-02-18,,active
2940,994,5028,2,331744.00,2025-08-18,,active
2941,994,5014,3,1612975.00,2027-02-18,,active
2942,995,5194,3,910549.00,2025-10-14,,active
2943,996,5055,1,462117.00,2025-11-27,2025-07-26,active
2944,996,5029,2,900141.00,2025-11-27,,active
2945,996,5031,1,425567.00,2026-11-27,,active
2946,997,5060,1,2204111.00,2027-07-23,2025-08-22,active
2947,997,5013,3,711029.00,2028-07-23,2025-08-22,active
2948,997,5120,2,1814519.00,2027-07-23,2025-09-21,active
2949,997,5029,2,900141.00,2026-01-23,,active
2950,997,5003,2,5321008.00,2026-07-23,,active
2951,998,5064,3,221542.00,,,active
2952,998,5122,3,1891359.00,,,active
2953,998,5076,1,909188.00,,,active
2954,998,5090,2,846449.00,,,active
2955,999,5172,3,1113668.00,2026-06-23,,active
2956,1000,5019,2,1880105.00,2026-07-20,2025-08-19,active
2957,1000,5122,3,1891359.00,2026-07-20,2025-08-19,active
2958,1000,5031,2,425567.00,2027-01-20,,active
