order_id,customer_id,address_id,order_date,payment_confirmed_at,shipped_at,delivered_at,cancelled_at,status,subtotal,shipping_cost,tax,total_amount,delivery_method,payment_method,card_id,customer_notes,internal_notes,cancellation_reason
382,1234,264,2025-12-12 00:00:00,2025-12-12 03:00:00,2025-12-13 03:00:00,2025-12-22 03:00:00,,delivered,4371502.00,20000.00,830585.38,5222087.38,home_delivery,tarjeta_debito,426,,,
383,1266,297,2025-11-05 00:00:00,2025-11-05 07:00:00,2025-11-07 20:00:00,2025-11-13 20:00:00,,delivered,6146874.00,18000.00,1167906.06,7332780.06,home_delivery,tarjeta_credito,328,,,
384,1377,420,2025-03-31 00:00:00,2025-03-31 22:00:00,2025-04-01 16:00:00,2025-04-10 16:00:00,,returned,3604270.00,20000.00,684811.30,4309081.30,home_delivery,PSE,,,Cliente frecuente - priorizar envío,
385,1079,90,2025-05-17 00:00:00,2025-05-17 02:00:00,2025-05-19 09:00:00,2025-05-21 09:00:00,,delivered,8336113.00,8000.00,1583861.47,9927974.47,home_delivery,tarjeta_credito,167,,,
386,1260,291,2025-05-11 00:00:00,2025-05-11 08:00:00,,,2025-05-12 22:00:00,cancelled,1773752.00,20000.00,337012.88,2130764.88,home_delivery,PSE,,,,Producto similar comprado en tienda física
387,1087,99,2025-09-12 00:00:00,2025-09-12 02:00:00,2025-09-14 11:00:00,2025-09-25 11:00:00,,delivered,1943539.00,20000.00,369272.41,2332811.41,home_delivery,PSE,,"Producto frágil, manejar con cuidado",,
388,1250,280,2025-08-25 00:00:00,2025-08-25 15:00:00,2025-08-28 13:00:00,2025-08-29 13:00:00,,returned,9383983.00,15000.00,1782956.77,11181939.77,home_delivery,PSE,,Necesito factura electrónica,,
389,1194,220,2025-08-07 00:00:00,2025-08-07 14:00:00,2025-08-09 08:00:00,2025-08-15 08:00:00,,delivered,11008.00,12000.00,2091.52,25099.52,home_delivery,contraentrega,,,,
390,1317,354,2025-12-23 00:00:00,2025-12-23 12:00:00,2025-12-25 18:00:00,2026-01-04 18:00:00,,returned,27848087.00,15000.00,5291136.53,33154223.53,pickup_point,nequi,,Entregar preferiblemente en horas de la mañana,,
391,1467,515,2025-08-27 00:00:00,2025-08-27 10:00:00,2025-08-30 10:00:00,2025-09-01 10:00:00,,delivered,3201949.00,15000.00,608370.31,3825319.31,home_delivery,tarjeta_credito,184,,,
392,1046,55,2025-07-05 00:00:00,2025-07-05 05:00:00,,,2025-07-07 02:00:00,cancelled,20199862.00,20000.00,3837973.78,24057835.78,pickup_point,nequi,,Necesito factura electrónica,,Producto similar comprado en tienda física
393,1372,415,2025-10-03 00:00:00,2025-10-03 23:00:00,2025-10-06 05:00:00,2025-10-09 05:00:00,,delivered,12194545.00,15000.00,2316963.55,14526508.55,home_delivery,PSE,,,,
394,1331,371,2025-06-03 00:00:00,2025-06-03 03:00:00,2025-06-05 12:00:00,2025-06-11 12:00:00,,delivered,1241825.00,18000.00,235946.75,1495771.75,home_delivery,daviplata,,,,
395,1044,53,2025-06-28 00:00:00,2025-06-28 20:00:00,2025-07-01 15:00:00,2025-07-04 15:00:00,,returned,2219769.00,15000.00,421756.11,2656525.11,home_delivery,contraentrega,,"Producto frágil, manejar con cuidado",Producto empacado con protección adicional,
396,1161,183,2025-12-10 00:00:00,2025-12-10 08:00:00,2025-12-11 01:00:00,2025-12-17 01:00:00,,delivered,17724716.00,10000.00,3367696.04,21102412.04,home_delivery,tarjeta_debito,265,,,
397,1441,487,2025-07-19 00:00:00,2025-07-19 01:00:00,2025-07-21 02:00:00,2025-07-22 02:00:00,,delivered,10570384.00,20000.00,2008372.96,12598756.96,home_delivery,contraentrega,,,Pago verificado manualmente,
398,1375,418,2025-02-17 00:00:00,2025-02-17 05:00:00,2025-02-19 23:00:00,2025-02-21 23:00:00,,delivered,9195724.00,20000.00,1747187.56,10962911.56,home_delivery,tarjeta_credito,272,"Si no estoy, dejar con el vecino del apartamento 301",,
399,1362,404,2025-04-10 00:00:00,2025-04-10 02:00:00,2025-04-11 18:00:00,2025-04-15 18:00:00,,returned,510882.00,0.00,97067.58,607949.58,home_delivery,nequi,,,,
400,1414,459,2025-04-09 00:00:00,2025-04-09 11:00:00,2025-04-10 17:00:00,2025-04-14 17:00:00,,delivered,3251524.00,12000.00,617789.56,3881313.56,home_delivery,contraentrega,,,,
401,1301,337,2025-02-22 00:00:00,2025-02-22 12:00:00,2025-02-25 00:00:00,2025-02-28 00:00:00,,delivered,17101212.00,0.00,3249230.28,20350442.28,home_delivery,tarjeta_credito,455,,,
402,1495,545,2025-11-17 00:00:00,2025-11-17 15:00:00,2025-11-18 03:00:00,2025-11-22 03:00:00,,delivered,578993.00,15000.00,110008.67,704001.67,home_delivery,nequi,,,Cliente contactó soporte antes de realizar la compra,
403,1225,254,2025-12-04 00:00:00,2025-12-04 04:00:00,2025-12-04 23:00:00,2025-12-06 23:00:00,,delivered,6055256.00,10000.00,1150498.64,7215754.64,home_delivery,PSE,,,,
404,1011,14,2025-06-28 00:00:00,2025-06-28 09:00:00,2025-07-01 05:00:00,2025-07-06 05:00:00,,delivered,21637552.00,12000.00,4111134.88,25760686.88,home_delivery,PSE,,,,
405,1063,74,2025-09-18 00:00:00,2025-09-18 18:00:00,2025-09-20 13:00:00,2025-09-27 13:00:00,,delivered,1218688.00,12000.00,231550.72,1462238.72,pickup_point,tarjeta_credito,312,Necesito factura electrónica,,
406,1278,311,2025-12-27 00:00:00,2025-12-27 06:00:00,2025-12-29 03:00:00,2026-01-03 03:00:00,,returned,705477.00,0.00,134040.63,839517.63,pickup_point,tarjeta_credito,517,,,
407,1170,193,2025-12-26 00:00:00,,,,2025-12-27 03:00:00,cancelled,1300446.00,12000.00,247084.74,1559530.74,pickup_point,PSE,,,,Producto similar comprado en tienda física
408,1498,548,2025-06-22 00:00:00,2025-06-22 16:00:00,2025-06-23 04:00:00,2025-06-26 04:00:00,,delivered,2648757.00,12000.00,503263.83,3164020.83,home_delivery,tarjeta_credito,208,,,
409,1134,154,2025-09-14 00:00:00,2025-09-14 20:00:00,2025-09-16 04:00:00,2025-09-24 04:00:00,,delivered,6203012.00,12000.00,1178572.28,7393584.28,home_delivery,tarjeta_debito,162,,,
410,1361,403,2025-02-25 00:00:00,2025-02-25 13:00:00,2025-02-27 03:00:00,2025-03-01 03:00:00,,delivered,898570.00,0.00,170728.30,1069298.30,pickup_point,tarjeta_credito,480,,,
411,1462,509,2025-11-22 00:00:00,2025-11-22 06:00:00,2025-11-22 23:00:00,2025-11-27 23:00:00,,delivered,9939485.00,0.00,1888502.15,11827987.15,home_delivery,PSE,,,,
412,1164,186,2025-03-05 00:00:00,2025-03-05 20:00:00,2025-03-07 08:00:00,2025-03-10 08:00:00,,delivered,694900.00,0.00,132031.00,826931.00,pickup_point,tarjeta_credito,317,,,
413,1356,398,2025-05-26 00:00:00,2025-05-26 14:00:00,2025-05-29 14:00:00,2025-06-01 14:00:00,,delivered,3768165.00,0.00,715951.35,4484116.35,home_delivery,nequi,,,,
414,1029,34,2025-02-20 00:00:00,2025-02-20 14:00:00,2025-02-21 10:00:00,2025-02-24 10:00:00,,delivered,22501666.00,25000.00,4275316.54,26801982.54,home_delivery,contraentrega,,,,
415,1258,289,2025-04-29 00:00:00,2025-04-29 13:00:00,2025-05-01 18:00:00,2025-05-04 18:00:00,,delivered,1168011.00,15000.00,221922.09,1404933.09,home_delivery,tarjeta_credito,100,,,
416,1072,83,2026-01-07 00:00:00,2026-01-07 08:00:00,,,2026-01-07 10:00:00,cancelled,5645347.00,0.00,1072615.93,6717962.93,home_delivery,tarjeta_credito,181,,,Problemas con el método de pago
417,1117,134,2025-04-23 00:00:00,2025-04-23 10:00:00,2025-04-24 07:00:00,2025-04-27 07:00:00,,delivered,1071358.00,0.00,203558.02,1274916.02,home_delivery,tarjeta_credito,43,,,
418,1310,346,2025-11-25 00:00:00,2025-11-25 13:00:00,2025-11-27 10:00:00,2025-11-28 10:00:00,,delivered,235159.00,0.00,44680.21,279839.21,pickup_point,contraentrega,,,,
419,1098,114,2025-04-30 00:00:00,2025-04-30 19:00:00,2025-05-02 17:00:00,2025-05-13 17:00:00,,delivered,2397800.00,8000.00,455582.00,2861382.00,home_delivery,tarjeta_debito,289,,,
420,1243,273,2025-08-21 00:00:00,,,,2025-08-22 22:00:00,cancelled,2149200.00,15000.00,408348.00,2572548.00,home_delivery,nequi,,,,Error al realizar el pedido
421,1463,510,2025-05-28 00:00:00,2025-05-28 23:00:00,2025-05-30 05:00:00,2025-06-08 05:00:00,,delivered,2303773.00,10000.00,437716.87,2751489.87,home_delivery,PSE,,,,
422,1292,328,2025-03-08 00:00:00,2025-03-08 04:00:00,2025-03-08 23:00:00,2025-03-17 23:00:00,,delivered,21219541.00,0.00,4031712.79,25251253.79,home_delivery,PSE,,,,
423,1383,426,2025-12-24 00:00:00,2025-12-24 04:00:00,2025-12-26 20:00:00,2025-12-31 20:00:00,,delivered,1022640.00,0.00,194301.60,1216941.60,home_delivery,nequi,,,,
424,1068,79,2025-08-16 00:00:00,2025-08-16 19:00:00,2025-08-18 03:00:00,2025-08-26 03:00:00,,delivered,12074025.00,8000.00,2294064.75,14376089.75,pickup_point,PSE,,,,
425,1478,526,2025-03-25 00:00:00,2025-03-25 08:00:00,2025-03-27 11:00:00,2025-03-30 11:00:00,,delivered,1336923.00,10000.00,254015.37,1600938.37,pickup_point,tarjeta_debito,405,Necesito factura electrónica,,
426,1048,58,2025-09-04 00:00:00,2025-09-04 08:00:00,2025-09-05 05:00:00,2025-09-16 05:00:00,,delivered,16889826.00,12000.00,3209066.94,20110892.94,home_delivery,tarjeta_credito,490,,,
427,1228,257,2026-01-13 00:00:00,2026-01-13 01:00:00,2026-01-14 23:00:00,2026-01-15 23:00:00,,delivered,30249284.00,12000.00,5747363.96,36008647.96,home_delivery,tarjeta_credito,185,,Orden retenida por verificación de seguridad - liberada,
428,1400,444,2025-05-05 00:00:00,2025-05-05 05:00:00,2025-05-07 15:00:00,2025-05-09 15:00:00,,delivered,9470989.00,15000.00,1799487.91,11285476.91,home_delivery,tarjeta_debito,175,"Por favor empacar con cuidado, es un regalo",,
429,1491,540,2025-11-08 00:00:00,2025-11-08 05:00:00,2025-11-10 03:00:00,2025-11-14 03:00:00,,delivered,15163875.00,20000.00,2881136.25,18065011.25,home_delivery,PSE,,"Por favor empacar con cuidado, es un regalo",,
430,1038,46,2025-05-08 00:00:00,2025-05-08 13:00:00,2025-05-10 04:00:00,2025-05-18 04:00:00,,delivered,616014.00,10000.00,117042.66,743056.66,pickup_point,contraentrega,,"Por favor empacar con cuidado, es un regalo",,
431,1002,3,2025-09-25 00:00:00,2025-09-25 04:00:00,2025-09-27 21:00:00,2025-10-03 21:00:00,,returned,4254446.00,15000.00,808344.74,5077790.74,home_delivery,tarjeta_debito,464,,,
432,1038,46,2025-04-03 00:00:00,2025-04-03 08:00:00,2025-04-05 12:00:00,2025-04-12 12:00:00,,delivered,1569772.00,12000.00,298256.68,1880028.68,home_delivery,PSE,,,,
433,1065,76,2025-11-18 00:00:00,2025-11-18 08:00:00,2025-11-18 22:00:00,2025-11-24 22:00:00,,returned,2703105.00,10000.00,513589.95,3226694.95,home_delivery,nequi,,"Es un regalo, no incluir factura en el paquete",,
434,1253,283,2025-07-26 00:00:00,2025-07-26 03:00:00,2025-07-26 22:00:00,2025-07-28 22:00:00,,delivered,3690942.00,0.00,701278.98,4392220.98,home_delivery,tarjeta_credito,388,,Orden retenida por verificación de seguridad - liberada,
435,1012,16,2025-07-08 00:00:00,,,,2025-07-08 13:00:00,cancelled,3902457.00,0.00,741466.83,4643923.83,home_delivery,tarjeta_debito,485,,,Dirección de entrega incorrecta
436,1300,336,2025-02-20 00:00:00,2025-02-20 19:00:00,2025-02-23 12:00:00,2025-02-28 12:00:00,,delivered,7049717.00,20000.00,1339446.23,8409163.23,home_delivery,tarjeta_credito,122,,,
437,1113,130,2025-03-12 00:00:00,2025-03-12 02:00:00,,,2025-03-13 11:00:00,cancelled,4427294.00,0.00,841185.86,5268479.86,home_delivery,tarjeta_credito,51,,,Dirección de entrega incorrecta
438,1194,220,2025-08-07 00:00:00,2025-08-07 13:00:00,2025-08-09 17:00:00,2025-08-15 17:00:00,,delivered,8643939.00,15000.00,1642348.41,10301287.41,home_delivery,PSE,,Prefiero entrega en la tarde después de las 2pm,,
439,1245,275,2025-08-21 00:00:00,2025-08-21 14:00:00,2025-08-22 20:00:00,2025-08-25 20:00:00,,delivered,6104250.00,10000.00,1159807.50,7274057.50,home_delivery,contraentrega,,,,
440,1116,133,2025-06-06 00:00:00,2025-06-06 19:00:00,2025-06-07 14:00:00,2025-06-14 14:00:00,,delivered,3264498.00,20000.00,620254.62,3904752.62,home_delivery,PSE,,Dejar con el portero si no estoy,Producto empacado con protección adicional,
441,1244,274,2025-12-07 00:00:00,,,,2025-12-08 15:00:00,cancelled,436685.00,10000.00,82970.15,529655.15,home_delivery,PSE,,,,Encontró mejor precio en otra tienda
442,1037,45,2026-01-11 00:00:00,2026-01-11 10:00:00,2026-01-13 08:00:00,2026-01-14 08:00:00,,delivered,7005020.00,12000.00,1330953.80,8347973.80,pickup_point,PSE,,,,
443,1118,136,2025-09-30 00:00:00,2025-09-30 04:00:00,2025-10-03 03:00:00,2025-10-05 03:00:00,,delivered,2135767.00,0.00,405795.73,2541562.73,home_delivery,tarjeta_debito,105,,,
444,1493,542,2025-02-24 00:00:00,2025-02-24 13:00:00,,,2025-02-26 10:00:00,cancelled,566040.00,0.00,107547.60,673587.60,home_delivery,tarjeta_debito,58,,,Error al realizar el pedido
445,1162,184,2025-06-26 00:00:00,2025-06-26 11:00:00,2025-06-28 17:00:00,2025-07-06 17:00:00,,delivered,8163284.00,8000.00,1551023.96,9722307.96,home_delivery,nequi,,,,
446,1415,460,2025-12-24 00:00:00,,,,2025-12-25 09:00:00,cancelled,2983727.00,0.00,566908.13,3550635.13,pickup_point,PSE,,,,Dirección de entrega incorrecta
447,1490,539,2025-07-30 00:00:00,2025-07-30 08:00:00,2025-07-31 20:00:00,2025-08-01 20:00:00,,delivered,1189769.00,10000.00,226056.11,1425825.11,home_delivery,tarjeta_credito,322,,,
448,1384,427,2025-04-10 00:00:00,2025-04-10 11:00:00,,,2025-04-10 20:00:00,cancelled,4710938.00,25000.00,895078.22,5631016.22,home_delivery,nequi,,,,Problemas con el método de pago
449,1285,318,2025-03-15 00:00:00,2025-03-15 01:00:00,2025-03-16 10:00:00,2025-03-28 10:00:00,,delivered,4477052.00,8000.00,850639.88,5335691.88,home_delivery,tarjeta_credito,382,,,
450,1142,163,2025-07-25 00:00:00,2025-07-25 04:00:00,2025-07-26 09:00:00,2025-07-28 09:00:00,,delivered,3260729.00,12000.00,619538.51,3892267.51,home_delivery,tarjeta_debito,22,,,
451,1403,447,2025-05-10 00:00:00,,,,2025-05-10 08:00:00,cancelled,4089410.00,18000.00,776987.90,4884397.90,home_delivery,tarjeta_credito,394,,,Demora excesiva en el envío
452,1288,322,2026-01-02 00:00:00,2026-01-02 11:00:00,2026-01-05 04:00:00,2026-01-17 04:00:00,,delivered,5807799.00,18000.00,1103481.81,6929280.81,home_delivery,tarjeta_credito,97,,,
453,1362,404,2025-12-05 00:00:00,2025-12-05 13:00:00,2025-12-07 02:00:00,2025-12-13 02:00:00,,delivered,17830769.00,25000.00,3387846.11,21243615.11,home_delivery,contraentrega,,,,
454,1173,196,2025-04-27 00:00:00,2025-04-27 20:00:00,2025-04-29 13:00:00,2025-04-30 13:00:00,,delivered,711029.00,8000.00,135095.51,854124.51,home_delivery,nequi,,,,
455,1031,37,2025-07-06 00:00:00,2025-07-06 03:00:00,2025-07-07 11:00:00,2025-07-11 11:00:00,,delivered,1038052.00,20000.00,197229.88,1255281.88,home_delivery,tarjeta_debito,448,"Producto frágil, manejar con cuidado",,
456,1046,55,2025-05-11 00:00:00,2025-05-11 18:00:00,2025-05-13 19:00:00,2025-05-19 19:00:00,,delivered,22712784.00,10000.00,4315428.96,27038212.96,home_delivery,nequi,,,,
457,1408,452,2025-08-24 00:00:00,,,,2025-08-25 14:00:00,cancelled,26317774.00,12000.00,5000377.06,31330151.06,home_delivery,PSE,,,,Dirección de entrega incorrecta
458,1105,122,2026-01-13 00:00:00,2026-01-13 09:00:00,,,2026-01-14 09:00:00,cancelled,8706307.00,18000.00,1654198.33,10378505.33,home_delivery,tarjeta_debito,433,,,Producto similar comprado en tienda física
459,1468,516,2026-02-05 00:00:00,,,,,pending,3351569.00,18000.00,636798.11,4006367.11,home_delivery,PSE,,,,
460,1082,93,2025-09-09 00:00:00,2025-09-09 10:00:00,2025-09-10 07:00:00,2025-09-12 07:00:00,,delivered,3852132.00,0.00,731905.08,4584037.08,home_delivery,contraentrega,,,,
461,1015,20,2025-11-26 00:00:00,2025-11-26 20:00:00,2025-11-28 15:00:00,2025-12-05 15:00:00,,delivered,347072.00,0.00,65943.68,413015.68,home_delivery,daviplata,,,,
462,1430,475,2025-05-22 00:00:00,2025-05-22 04:00:00,2025-05-24 04:00:00,2025-05-26 04:00:00,,delivered,4268841.00,8000.00,811079.79,5087920.79,home_delivery,contraentrega,,,,
463,1421,466,2025-03-10 00:00:00,2025-03-10 12:00:00,2025-03-13 08:00:00,2025-03-14 08:00:00,,delivered,7615483.00,18000.00,1446941.77,9080424.77,pickup_point,tarjeta_credito,537,,,
464,1031,37,2025-12-31 00:00:00,2025-12-31 04:00:00,2026-01-01 04:00:00,2026-01-09 04:00:00,,delivered,12580560.00,20000.00,2390306.40,14990866.40,pickup_point,contraentrega,,,Orden retenida por verificación de seguridad - liberada,
465,1147,168,2025-03-04 00:00:00,2025-03-04 06:00:00,2025-03-04 20:00:00,2025-03-12 20:00:00,,delivered,11769012.00,18000.00,2236112.28,14023124.28,home_delivery,PSE,,,,
466,1123,141,2026-01-25 00:00:00,2026-01-25 02:00:00,2026-01-25 23:00:00,2026-01-26 23:00:00,,delivered,6989980.00,20000.00,1328096.20,8338076.20,home_delivery,daviplata,,"Producto frágil, manejar con cuidado",,
467,1064,75,2025-02-09 00:00:00,2025-02-09 03:00:00,2025-02-09 16:00:00,2025-02-17 16:00:00,,delivered,4216539.00,12000.00,801142.41,5029681.41,pickup_point,tarjeta_credito,66,,,
468,1277,310,2026-01-18 00:00:00,2026-01-18 12:00:00,2026-01-20 11:00:00,2026-01-31 11:00:00,,delivered,332850.00,25000.00,63241.50,421091.50,home_delivery,tarjeta_credito,425,,,
469,1147,168,2025-11-21 00:00:00,2025-11-21 17:00:00,2025-11-24 05:00:00,2025-11-27 05:00:00,,delivered,1802331.00,18000.00,342442.89,2162773.89,pickup_point,PSE,,,,
470,1389,433,2025-02-28 00:00:00,2025-02-28 09:00:00,2025-03-01 08:00:00,2025-03-02 08:00:00,,delivered,17994222.00,15000.00,3418902.18,21428124.18,home_delivery,tarjeta_credito,85,,Segunda compra del mes - verificar promociones,
471,1067,78,2025-12-23 00:00:00,2025-12-23 18:00:00,2025-12-26 00:00:00,2025-12-31 00:00:00,,delivered,7411705.00,25000.00,1408223.95,8844928.95,pickup_point,tarjeta_credito,126,,,
472,1301,337,2025-08-22 00:00:00,2025-08-22 18:00:00,2025-08-24 22:00:00,2025-08-31 22:00:00,,delivered,4767093.00,20000.00,905747.67,5692840.67,home_delivery,tarjeta_credito,455,,Cliente premium - envío express autorizado,
473,1493,542,2025-05-13 00:00:00,2025-05-13 15:00:00,2025-05-14 14:00:00,2025-05-15 14:00:00,,delivered,10651980.00,18000.00,2023876.20,12693856.20,home_delivery,nequi,,,,
474,1287,321,2025-09-16 00:00:00,2025-09-16 07:00:00,2025-09-18 08:00:00,2025-09-19 08:00:00,,delivered,1355232.00,12000.00,257494.08,1624726.08,pickup_point,nequi,,,,
475,1426,471,2025-12-27 00:00:00,2025-12-27 11:00:00,2025-12-28 01:00:00,2026-01-05 01:00:00,,delivered,10152837.00,18000.00,1929039.03,12099876.03,home_delivery,PSE,,,,
476,1088,100,2025-04-21 00:00:00,2025-04-21 09:00:00,2025-04-24 07:00:00,2025-04-28 07:00:00,,delivered,2224377.00,8000.00,422631.63,2655008.63,home_delivery,PSE,,Dejar con el portero si no estoy,,
477,1147,168,2025-10-25 00:00:00,2025-10-25 17:00:00,2025-10-26 09:00:00,2025-10-30 09:00:00,,returned,1222201.00,18000.00,232218.19,1472419.19,home_delivery,contraentrega,,,,
478,1498,548,2025-08-06 00:00:00,2025-08-06 18:00:00,2025-08-08 15:00:00,2025-08-13 15:00:00,,returned,3003954.00,10000.00,570751.26,3584705.26,home_delivery,daviplata,,,,
479,1306,342,2026-01-18 00:00:00,2026-01-18 12:00:00,2026-01-19 13:00:00,2026-01-25 13:00:00,,delivered,3297573.00,18000.00,626538.87,3942111.87,home_delivery,tarjeta_credito,521,,,
480,1386,430,2026-01-18 00:00:00,2026-01-19 00:00:00,2026-01-20 23:00:00,2026-01-26 23:00:00,,delivered,7617278.00,8000.00,1447282.82,9072560.82,home_delivery,tarjeta_credito,400,Dejar con el portero si no estoy,Pago verificado manualmente,
481,1208,236,2025-10-21 00:00:00,2025-10-21 03:00:00,2025-10-23 09:00:00,2025-10-30 09:00:00,,delivered,9331308.00,25000.00,1772948.52,11129256.52,home_delivery,PSE,,,Cliente solicitó cambio de dirección post-compra,
482,1093,107,2025-04-03 00:00:00,2025-04-03 17:00:00,2025-04-06 13:00:00,2025-04-09 13:00:00,,delivered,7408302.00,0.00,1407577.38,8815879.38,pickup_point,tarjeta_debito,18,Prefiero entrega en la tarde después de las 2pm,,
483,1480,528,2026-01-19 00:00:00,2026-01-19 01:00:00,2026-01-21 19:00:00,2026-01-23 19:00:00,,delivered,13181455.00,10000.00,2504476.45,15695931.45,home_delivery,tarjeta_debito,545,"Es un regalo, no incluir factura en el paquete",,
484,1047,57,2025-09-02 00:00:00,2025-09-02 06:00:00,2025-09-04 21:00:00,2025-09-07 21:00:00,,delivered,1746744.00,18000.00,331881.36,2096625.36,home_delivery,tarjeta_credito,118,,,
485,1379,422,2025-09-07 00:00:00,2025-09-07 02:00:00,2025-09-09 14:00:00,2025-09-18 14:00:00,,delivered,6392835.00,12000.00,1214638.65,7619473.65,home_delivery,tarjeta_debito,467,,,
486,1115,132,2025-06-09 00:00:00,2025-06-09 13:00:00,2025-06-12 01:00:00,2025-06-18 01:00:00,,delivered,23038512.00,15000.00,4377317.28,27430829.28,home_delivery,PSE,,,,
487,1129,147,2025-12-23 00:00:00,2025-12-23 20:00:00,2025-12-25 00:00:00,2026-01-01 00:00:00,,delivered,2554365.00,18000.00,485329.35,3057694.35,home_delivery,PSE,,,,
488,1219,247,2025-06-27 00:00:00,2025-06-27 18:00:00,2025-06-29 18:00:00,2025-07-09 18:00:00,,delivered,2919513.00,12000.00,554707.47,3486220.47,home_delivery,tarjeta_credito,510,Dejar con el portero si no estoy,,
489,1265,296,2025-04-15 00:00:00,2025-04-15 03:00:00,2025-04-17 10:00:00,2025-04-18 10:00:00,,delivered,9016998.00,8000.00,1713229.62,10738227.62,home_delivery,daviplata,,,,
490,1401,445,2025-11-28 00:00:00,2025-11-28 05:00:00,2025-11-28 18:00:00,2025-12-04 18:00:00,,delivered,3676505.00,18000.00,698535.95,4393040.95,home_delivery,nequi,,,,
491,1053,64,2025-11-13 00:00:00,2025-11-13 05:00:00,,,2025-11-14 02:00:00,cancelled,1839150.00,0.00,349438.50,2188588.50,home_delivery,tarjeta_credito,233,,,Encontró mejor precio en otra tienda
492,1149,170,2025-12-14 00:00:00,2025-12-14 08:00:00,2025-12-15 07:00:00,2025-12-20 07:00:00,,delivered,11058477.00,25000.00,2101110.63,13184587.63,home_delivery,PSE,,,Cliente contactó soporte antes de realizar la compra,
493,1282,315,2025-08-24 00:00:00,,,,2025-08-24 06:00:00,cancelled,2606855.00,15000.00,495302.45,3117157.45,home_delivery,tarjeta_credito,353,"Si no estoy, dejar con el vecino del apartamento 301",,Compra duplicada por error
